Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/input_Create account_username""), ""test123@welfare.ie"")",Chrome 78.0.3904.70,,,2019-10-31 13:51:19,2019-10-31 13:51:20,0.993s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/input_Create account_password""), ""qP8g4ZP8zmxOyEuCUr69QQ=="")",Chrome 78.0.3904.70,,,2019-10-31 13:51:20,2019-10-31 13:51:21,0.596s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/button_Sign in""))",Chrome 78.0.3904.70,,,2019-10-31 13:51:21,2019-10-31 13:51:21,0.464s,PASSED
"setText(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/input_Email_email""), ""test@welfare.ie"")",Chrome 78.0.3904.70,,,2019-10-31 13:51:21,2019-10-31 13:51:22,0.415s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/input_Password_password""), ""Wt9tj4kC2zrPXzAR6+1IxQ=="")",Chrome 78.0.3904.70,,,2019-10-31 13:51:22,2019-10-31 13:51:22,0.364s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/button_Register""))",Chrome 78.0.3904.70,,,2019-10-31 13:51:22,2019-10-31 13:51:23,0.516s,PASSED
closeBrowser(),Chrome 78.0.3904.70,,,2019-10-31 13:51:23,2019-10-31 13:51:23,0.169s,PASSED
,,,,,,,
Test Cases/QuickHandsOnTestCase5,Chrome 78.0.3904.70,,,2019-10-31 13:51:23,2019-10-31 13:52:13,50.553s,FAILED
"openBrowser("""")",Chrome 78.0.3904.70,,,2019-10-31 13:51:23,2019-10-31 13:51:25,1.747s,PASSED
"navigateToUrl(""http://192.168.56.101/"")",Chrome 78.0.3904.70,,,2019-10-31 13:51:25,2019-10-31 13:51:25,0.602s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Contact""))",Chrome 78.0.3904.70,,,2019-10-31 13:51:25,2019-10-31 13:51:26,0.545s,PASSED
"verifyTextPresent(""Contact"", false)",Chrome 78.0.3904.70,,,2019-10-31 13:51:26,2019-10-31 13:51:26,0.324s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:51:26,2019-10-31 13:51:27,0.684s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Resources""))",Chrome 78.0.3904.70,,,2019-10-31 13:51:27,2019-10-31 13:51:30,3.158s,PASSED
"verifyTextPresent(""Resources"", false)",Chrome 78.0.3904.70,,,2019-10-31 13:51:30,2019-10-31 13:51:30,0.271s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:51:30,2019-10-31 13:51:31,0.475s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Training""))",Chrome 78.0.3904.70,,,2019-10-31 13:51:31,2019-10-31 13:51:31,0.605s,PASSED
"verifyTextPresent(""Training"", false)",Chrome 78.0.3904.70,,,2019-10-31 13:51:31,2019-10-31 13:51:32,0.368s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:51:32,2019-10-31 13:51:32,0.389s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Resources""))",Chrome 78.0.3904.70,,,2019-10-31 13:51:32,2019-10-31 13:51:33,0.672s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:51:33,2019-10-31 13:51:34,0.703s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Reading""))",Chrome 78.0.3904.70,,,2019-10-31 13:51:34,2019-10-31 13:51:34,0.496s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Resources""))",Chrome 78.0.3904.70,,,2019-10-31 13:51:34,2019-10-31 13:51:40,6.284s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Newsletter""))",Chrome 78.0.3904.70,,,2019-10-31 13:51:40,2019-10-31 13:52:13,33.084s,FAILED
,,,,,,,
Test Cases/QuickHandsOnTestCase1,Chrome 78.0.3904.70,,,2019-10-31 13:52:13,2019-10-31 13:52:45,31.681s,PASSED
"openBrowser("""")",Chrome 78.0.3904.70,,,2019-10-31 13:52:14,2019-10-31 13:52:16,2.429s,PASSED
"navigateToUrl(""http://192.168.56.101/"")",Chrome 78.0.3904.70,,,2019-10-31 13:52:16,2019-10-31 13:52:17,0.695s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Contact""))",Chrome 78.0.3904.70,,,2019-10-31 13:52:17,2019-10-31 13:52:18,0.712s,PASSED
"verifyTextPresent(""Contact"", false)",Chrome 78.0.3904.70,,,2019-10-31 13:52:18,2019-10-31 13:52:18,0.280s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:52:18,2019-10-31 13:52:19,0.640s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Resources""))",Chrome 78.0.3904.70,,,2019-10-31 13:52:19,2019-10-31 13:52:19,0.393s,PASSED
"verifyTextPresent(""Resources"", false)",Chrome 78.0.3904.70,,,2019-10-31 13:52:19,2019-10-31 13:52:19,0.434s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:52:19,2019-10-31 13:52:20,0.448s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Training""))",Chrome 78.0.3904.70,,,2019-10-31 13:52:20,2019-10-31 13:52:20,0.462s,PASSED
"verifyTextPresent(""Training"", false)",Chrome 78.0.3904.70,,,2019-10-31 13:52:20,2019-10-31 13:52:21,0.378s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:52:21,2019-10-31 13:52:21,0.442s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Resources""))",Chrome 78.0.3904.70,,,2019-10-31 13:52:21,2019-10-31 13:52:22,0.557s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:52:22,2019-10-31 13:52:22,0.492s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Reading""))",Chrome 78.0.3904.70,,,2019-10-31 13:52:22,2019-10-31 13:52:23,0.738s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Resources""))",Chrome 78.0.3904.70,,,2019-10-31 13:52:23,2019-10-31 13:52:23,0.380s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Newsletter""))",Chrome 78.0.3904.70,,,2019-10-31 13:52:23,2019-10-31 13:52:24,0.517s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Resources""))",Chrome 78.0.3904.70,,,2019-10-31 13:52:24,2019-10-31 13:52:24,0.377s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Create account""))",Chrome 78.0.3904.70,,,2019-10-31 13:52:24,2019-10-31 13:52:42,17.897s,PASSED
"setText(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/input_Create account_username""), ""test123@welfare.ie"")",Chrome 78.0.3904.70,,,2019-10-31 13:52:42,2019-10-31 13:52:43,0.443s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/input_Create account_password""), ""qP8g4ZP8zmxOyEuCUr69QQ=="")",Chrome 78.0.3904.70,,,2019-10-31 13:52:43,2019-10-31 13:52:43,0.556s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/button_Sign in""))",Chrome 78.0.3904.70,,,2019-10-31 13:52:43,2019-10-31 13:52:44,0.532s,PASSED
"setText(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/input_Email_email""), ""test@welfare.ie"")",Chrome 78.0.3904.70,,,2019-10-31 13:52:44,2019-10-31 13:52:44,0.407s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/input_Password_password""), ""Wt9tj4kC2zrPXzAR6+1IxQ=="")",Chrome 78.0.3904.70,,,2019-10-31 13:52:44,2019-10-31 13:52:44,0.412s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/button_Register""))",Chrome 78.0.3904.70,,,2019-10-31 13:52:44,2019-10-31 13:52:45,0.456s,PASSED
closeBrowser(),Chrome 78.0.3904.70,,,2019-10-31 13:52:45,2019-10-31 13:52:45,0.179s,PASSED
