Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Trainings Page/Training content""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:06,2019-12-20 17:10:07,0.364s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Trainings Page/a_Register""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:07,2019-12-20 17:10:07,0.364s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:07,2019-12-20 17:10:07,0.148s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Element Verification/Test 5 - Reading Page Verification before login,Chrome 79.0.3945.88,,,2019-12-20 17:10:07,2019-12-20 17:10:15,7.533s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 17:10:07,2019-12-20 17:10:09,1.784s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:09,2019-12-20 17:10:10,0.654s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Reading""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:10,2019-12-20 17:10:10,0.401s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Initial Checks on every page""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:10,2019-12-20 17:10:14,3.818s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Reading Page/h1_Header""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:14,2019-12-20 17:10:14,0.254s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Reading Page/Use the login form""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:14,2019-12-20 17:10:15,0.373s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:15,2019-12-20 17:10:15,0.154s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Element Verification/Test 6 - Newsletter Page Verification before login,Chrome 79.0.3945.88,,,2019-12-20 17:10:15,2019-12-20 17:10:22,7.106s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 17:10:15,2019-12-20 17:10:17,1.735s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:17,2019-12-20 17:10:17,0.675s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Newsletter""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:17,2019-12-20 17:10:18,0.392s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Initial Checks on every page""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:18,2019-12-20 17:10:21,3.330s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Newsletter Page/h1_Header""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:21,2019-12-20 17:10:21,0.260s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Newsletter Page/p_Content""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:21,2019-12-20 17:10:22,0.457s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:22,2019-12-20 17:10:22,0.153s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Element Verification/Test 7 - Create Account Page Verification,Chrome 79.0.3945.88,,,2019-12-20 17:10:22,2019-12-20 17:10:30,8.130s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 17:10:22,2019-12-20 17:10:23,1.457s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:23,2019-12-20 17:10:24,0.684s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Create account""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:24,2019-12-20 17:10:24,0.380s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Initial Checks on every page""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:24,2019-12-20 17:10:28,3.830s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/p_Header""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:28,2019-12-20 17:10:29,0.253s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Email field""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:29,2019-12-20 17:10:29,0.359s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Password field""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:29,2019-12-20 17:10:29,0.251s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Register button""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:29,2019-12-20 17:10:30,0.354s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Forgot your password link""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:30,2019-12-20 17:10:30,0.269s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:30,2019-12-20 17:10:30,0.154s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Element Verification/Test 8 - Lost Password Page Verification,Chrome 79.0.3945.88,,,2019-12-20 17:10:30,2019-12-20 17:10:39,8.544s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 17:10:30,2019-12-20 17:10:32,1.698s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:32,2019-12-20 17:10:33,0.749s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Create account""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:33,2019-12-20 17:10:33,0.495s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Forgot your password link""), STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:33,2019-12-20 17:10:33,0.402s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Initial Checks on every page""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:33,2019-12-20 17:10:37,3.335s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Lost Password Page/h1_Lost Password Header""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:37,2019-12-20 17:10:37,0.258s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Lost Password Page/p_Content""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:37,2019-12-20 17:10:37,0.252s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Lost Password Page/email field""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:37,2019-12-20 17:10:38,0.455s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Lost Password Page/input realname field""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:38,2019-12-20 17:10:38,0.352s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Lost Password Page/Look up account button""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:38,2019-12-20 17:10:38,0.261s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:38,2019-12-20 17:10:39,0.183s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Account Creation and Verification/Test 9 - Account Creation,Chrome 79.0.3945.88,,,2019-12-20 17:10:39,2019-12-20 17:10:43,4.296s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 17:10:39,2019-12-20 17:10:40,1.578s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:40,2019-12-20 17:10:41,0.676s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Create account""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:41,2019-12-20 17:10:41,0.495s,PASSED
emailPrefix = currentTimeMillis().toString(),Chrome 79.0.3945.88,,,2019-12-20 17:10:41,2019-12-20 17:10:41,0.004s,PASSED
"setText(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Email field""), emailPrefix + ""@email.com"")",Chrome 79.0.3945.88,,,2019-12-20 17:10:41,2019-12-20 17:10:42,0.454s,PASSED
password = currentTimeMillis().toString(),Chrome 79.0.3945.88,,,2019-12-20 17:10:42,2019-12-20 17:10:42,0.000s,PASSED
"setText(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Password field""), password + 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:42,2019-12-20 17:10:42,0.366s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Register button""), STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:42,2019-12-20 17:10:43,0.435s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:43,2019-12-20 17:10:43,0.153s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Element Verification/Test 10 - Reading Page Verification after login,Chrome 79.0.3945.88,,,2019-12-20 17:10:43,2019-12-20 17:10:49,6.126s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 17:10:43,2019-12-20 17:10:45,1.823s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:45,2019-12-20 17:10:45,0.453s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Create account""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:45,2019-12-20 17:10:46,0.503s,PASSED
emailPrefix = currentTimeMillis().toString(),Chrome 79.0.3945.88,,,2019-12-20 17:10:46,2019-12-20 17:10:46,0.001s,PASSED
"setText(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Email field""), emailPrefix + ""@email.com"")",Chrome 79.0.3945.88,,,2019-12-20 17:10:46,2019-12-20 17:10:46,0.550s,PASSED
password = currentTimeMillis().toString(),Chrome 79.0.3945.88,,,2019-12-20 17:10:46,2019-12-20 17:10:46,0.000s,PASSED
"setText(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Password field""), password + 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:46,2019-12-20 17:10:47,0.465s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Register button""), STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:47,2019-12-20 17:10:47,0.371s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:47,2019-12-20 17:10:47,0.312s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Reading""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:47,2019-12-20 17:10:48,0.588s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Reading Page/div_CyberSecurity section""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:48,2019-12-20 17:10:48,0.273s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Reading Page/a_Download button""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:48,2019-12-20 17:10:49,0.254s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Reading Page/div_Higher Education section""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:49,2019-12-20 17:10:49,0.253s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:49,2019-12-20 17:10:49,0.159s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Element Verification/Test 11 - Newsletter Page Verification after login,Chrome 79.0.3945.88,,,2019-12-20 17:10:49,2019-12-20 17:10:55,5.959s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 17:10:49,2019-12-20 17:10:51,1.620s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:51,2019-12-20 17:10:51,0.672s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Create account""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:51,2019-12-20 17:10:52,0.393s,PASSED
emailPrefix = currentTimeMillis().toString(),Chrome 79.0.3945.88,,,2019-12-20 17:10:52,2019-12-20 17:10:52,0.000s,PASSED
"setText(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Email field""), emailPrefix + ""@email.com"")",Chrome 79.0.3945.88,,,2019-12-20 17:10:52,2019-12-20 17:10:52,0.426s,PASSED
password = currentTimeMillis().toString(),Chrome 79.0.3945.88,,,2019-12-20 17:10:52,2019-12-20 17:10:52,0.000s,PASSED
"setText(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Password field""), password + 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:52,2019-12-20 17:10:53,0.351s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Register button""), STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:53,2019-12-20 17:10:53,0.382s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:53,2019-12-20 17:10:53,0.407s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Newsletter""))",Chrome 79.0.3945.88,,,2019-12-20 17:10:53,2019-12-20 17:10:54,0.372s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Newsletter Page/h3_Conficker Legal and Policy Considerations""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:54,2019-12-20 17:10:54,0.364s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Newsletter Page/p_Posted by Brian Hershel""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:54,2019-12-20 17:10:54,0.354s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Newsletter Page/a_Read""), 0)",Chrome 79.0.3945.88,,,2019-12-20 17:10:54,2019-12-20 17:10:55,0.351s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 17:10:55,2019-12-20 17:10:55,0.147s,PASSED
