Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:00,2019-12-20 09:15:01,0.461s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Contact""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:01,2019-12-20 09:15:01,0.384s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Initial Checks on every page""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:01,2019-12-20 09:15:05,3.357s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Contact Page/h1_Contact""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:05,2019-12-20 09:15:05,0.298s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Contact Page/Contact Page content""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:05,2019-12-20 09:15:05,0.252s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Contact Page/input_Your name_name""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:05,2019-12-20 09:15:06,0.356s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Contact Page/input_Your email_email""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:06,2019-12-20 09:15:06,0.360s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Contact Page/textarea_Your message_body""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:06,2019-12-20 09:15:06,0.261s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:06,2019-12-20 09:15:06,0.170s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Element Verification/Test 4 - Trainings Page Verification,Chrome 79.0.3945.88,,,2019-12-20 09:15:06,2019-12-20 09:15:14,7.769s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 09:15:07,2019-12-20 09:15:08,1.510s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:08,2019-12-20 09:15:09,0.661s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Training""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:09,2019-12-20 09:15:09,0.494s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Initial Checks on every page""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:09,2019-12-20 09:15:13,3.773s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Trainings Page/h1_Trainings""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:13,2019-12-20 09:15:13,0.268s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Trainings Page/h2_Information Security Basics""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:13,2019-12-20 09:15:13,0.253s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Trainings Page/Training content""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:13,2019-12-20 09:15:14,0.259s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Trainings Page/a_Register""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:14,2019-12-20 09:15:14,0.256s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:14,2019-12-20 09:15:14,0.152s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Element Verification/Test 5 - Reading Page Verification before login,Chrome 79.0.3945.88,,,2019-12-20 09:15:14,2019-12-20 09:15:21,7.105s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 09:15:14,2019-12-20 09:15:16,1.484s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:16,2019-12-20 09:15:16,0.658s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Reading""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:16,2019-12-20 09:15:17,0.411s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Initial Checks on every page""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:17,2019-12-20 09:15:20,3.683s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Reading Page/h1_Header""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:20,2019-12-20 09:15:21,0.258s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Reading Page/Use the login form""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:21,2019-12-20 09:15:21,0.360s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:21,2019-12-20 09:15:21,0.150s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Element Verification/Test 6 - Newsletter Page Verification before login,Chrome 79.0.3945.88,,,2019-12-20 09:15:21,2019-12-20 09:15:28,6.949s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 09:15:21,2019-12-20 09:15:23,1.515s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:23,2019-12-20 09:15:24,0.662s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Newsletter""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:24,2019-12-20 09:15:24,0.419s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Initial Checks on every page""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:24,2019-12-20 09:15:27,3.368s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Newsletter Page/h1_Header""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:27,2019-12-20 09:15:28,0.365s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Newsletter Page/p_Content""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:28,2019-12-20 09:15:28,0.373s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:28,2019-12-20 09:15:28,0.149s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Element Verification/Test 7 - Create Account Page Verification,Chrome 79.0.3945.88,,,2019-12-20 09:15:28,2019-12-20 09:15:36,8.031s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 09:15:28,2019-12-20 09:15:30,1.535s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:30,2019-12-20 09:15:30,0.638s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Create account""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:30,2019-12-20 09:15:31,0.401s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Initial Checks on every page""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:31,2019-12-20 09:15:35,3.666s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/p_Header""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:35,2019-12-20 09:15:35,0.321s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Email field""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:35,2019-12-20 09:15:35,0.358s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Password field""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:35,2019-12-20 09:15:36,0.354s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Register button""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:36,2019-12-20 09:15:36,0.252s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Forgot your password link""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:36,2019-12-20 09:15:36,0.263s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:36,2019-12-20 09:15:36,0.150s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Element Verification/Test 8 - Lost Password Page Verification,Chrome 79.0.3945.88,,,2019-12-20 09:15:36,2019-12-20 09:15:45,8.992s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 09:15:36,2019-12-20 09:15:38,1.643s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:38,2019-12-20 09:15:39,0.641s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Create account""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:39,2019-12-20 09:15:39,0.502s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Forgot your password link""), STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:39,2019-12-20 09:15:40,0.494s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Initial Checks on every page""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:40,2019-12-20 09:15:43,3.476s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Lost Password Page/h1_Lost Password Header""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:43,2019-12-20 09:15:43,0.256s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Lost Password Page/p_Content""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:43,2019-12-20 09:15:44,0.460s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Lost Password Page/email field""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:44,2019-12-20 09:15:44,0.459s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Lost Password Page/input realname field""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:44,2019-12-20 09:15:45,0.454s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Lost Password Page/Look up account button""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:45,2019-12-20 09:15:45,0.350s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:45,2019-12-20 09:15:45,0.156s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Account Creation and Verification/Test 9 - Account Creation,Chrome 79.0.3945.88,,,2019-12-20 09:15:45,2019-12-20 09:15:49,3.937s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 09:15:45,2019-12-20 09:15:47,1.568s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:47,2019-12-20 09:15:47,0.373s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Create account""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:47,2019-12-20 09:15:48,0.390s,PASSED
emailPrefix = currentTimeMillis().toString(),Chrome 79.0.3945.88,,,2019-12-20 09:15:48,2019-12-20 09:15:48,0.004s,PASSED
"setText(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Email field""), emailPrefix + ""@email.com"")",Chrome 79.0.3945.88,,,2019-12-20 09:15:48,2019-12-20 09:15:48,0.454s,PASSED
password = currentTimeMillis().toString(),Chrome 79.0.3945.88,,,2019-12-20 09:15:48,2019-12-20 09:15:48,0.001s,PASSED
"setText(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Password field""), password + 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:48,2019-12-20 09:15:49,0.372s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Register button""), STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:49,2019-12-20 09:15:49,0.498s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:49,2019-12-20 09:15:49,0.155s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Element Verification/Test 10 - Reading Page Verification after login,Chrome 79.0.3945.88,,,2019-12-20 09:15:49,2019-12-20 09:15:55,5.816s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 09:15:49,2019-12-20 09:15:51,1.566s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:51,2019-12-20 09:15:51,0.360s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Create account""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:51,2019-12-20 09:15:52,0.497s,PASSED
emailPrefix = currentTimeMillis().toString(),Chrome 79.0.3945.88,,,2019-12-20 09:15:52,2019-12-20 09:15:52,0.001s,PASSED
"setText(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Email field""), emailPrefix + ""@email.com"")",Chrome 79.0.3945.88,,,2019-12-20 09:15:52,2019-12-20 09:15:52,0.438s,PASSED
password = currentTimeMillis().toString(),Chrome 79.0.3945.88,,,2019-12-20 09:15:52,2019-12-20 09:15:52,0.000s,PASSED
"setText(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Password field""), password + 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:52,2019-12-20 09:15:53,0.469s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Register button""), STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:53,2019-12-20 09:15:53,0.380s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:53,2019-12-20 09:15:53,0.414s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Reading""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:53,2019-12-20 09:15:54,0.376s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Reading Page/div_CyberSecurity section""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:54,2019-12-20 09:15:54,0.364s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Reading Page/a_Download button""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:54,2019-12-20 09:15:55,0.373s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Reading Page/div_Higher Education section""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:55,2019-12-20 09:15:55,0.300s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:55,2019-12-20 09:15:55,0.148s,PASSED
,,,,,,,
Test Cases/Page_Mad Irish Hacking Academy/Element Verification/Test 11 - Newsletter Page Verification after login,Chrome 79.0.3945.88,,,2019-12-20 09:15:55,2019-12-20 09:16:01,5.899s,PASSED
"openBrowser(""http://192.168.56.101/"")",Chrome 79.0.3945.88,,,2019-12-20 09:15:55,2019-12-20 09:15:57,1.497s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:57,2019-12-20 09:15:57,0.647s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Create account""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:57,2019-12-20 09:15:58,0.390s,PASSED
emailPrefix = currentTimeMillis().toString(),Chrome 79.0.3945.88,,,2019-12-20 09:15:58,2019-12-20 09:15:58,0.000s,PASSED
"setText(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Email field""), emailPrefix + ""@email.com"")",Chrome 79.0.3945.88,,,2019-12-20 09:15:58,2019-12-20 09:15:58,0.546s,PASSED
password = currentTimeMillis().toString(),Chrome 79.0.3945.88,,,2019-12-20 09:15:58,2019-12-20 09:15:58,0.001s,PASSED
"setText(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Password field""), password + 0)",Chrome 79.0.3945.88,,,2019-12-20 09:15:58,2019-12-20 09:15:59,0.364s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Create Account Page/Register button""), STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:15:59,2019-12-20 09:15:59,0.385s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/b_Contact_caret""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:59,2019-12-20 09:15:59,0.315s,PASSED
"click(findTestObject(""Page_Mad Irish Hacking Academy/Top Bar on every page/a_Newsletter""))",Chrome 79.0.3945.88,,,2019-12-20 09:15:59,2019-12-20 09:16:00,0.483s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Newsletter Page/h3_Conficker Legal and Policy Considerations""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:16:00,2019-12-20 09:16:00,0.399s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Newsletter Page/p_Posted by Brian Hershel""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:16:00,2019-12-20 09:16:00,0.250s,PASSED
"verifyElementPresent(findTestObject(""Page_Mad Irish Hacking Academy/Page_Mad Irish Hacking Academy Newsletter Page/a_Read""), 0)",Chrome 79.0.3945.88,,,2019-12-20 09:16:00,2019-12-20 09:16:01,0.358s,PASSED
"callTestCase(findTestCase(""Page_Mad Irish Hacking Academy/Utilities and Prechecks/Close Browser""), [:], STOP_ON_FAILURE)",Chrome 79.0.3945.88,,,2019-12-20 09:16:01,2019-12-20 09:16:01,0.155s,PASSED
